universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
ENBCN 6.1 11/09/32,HYDONE 4  01/04/35,23.131897320000007,29.639247687621626,-6.507350367621619,-1.1447800201459553,21.62162162162162,29251ZBW6,44810ZCS7
ATDBCN 5.592 09/25/30,RCICN 3  04/15/29,-0.4200783000000001,9.285884730162167,-9.705963030162167,-1.1472319143338043,10.27027027027027,01626PAS5,775109BT7
CM 4.9 06/12/34,RY 4.632 05/01/28,45.81062631,50.64176055016216,-4.831134240162157,-1.1506664110807239,7.567567567567568,13607PBA1,780086XL3
BNS 4.442 11/15/35,WSPCN 4.754 09/12/34,-29.521763640000003,-24.58490088724324,-4.936862752756763,-1.1511124316353367,16.756756756756758,06418MZ49,92938WAD5
BCECN 5.85 11/10/32,HYDONE 4  01/04/35,25.361904519999996,30.816302235135133,-5.454397715135137,-1.1556836345035644,22.702702702702705,07813ZCK8,44810ZCS7
SLFCN 4.78 08/10/34,CNHI 4 04/11/28,3.030344530000008,7.451017018486487,-4.420672488486479,-1.1604220551940558,9.72972972972973,86682ZAS5,12658MAD3
TD 4.133 01/09/33,TD 4.002 10/31/30,14.081511370000001,15.638528481405405,-1.557017111405404,-1.1638922686698259,13.513513513513514,89116CWY9,89116CST5
PPLCN 5.02 01/12/32,RLNCE 2.67 08/01/28,24.15702315,26.52078583789189,-2.3637626878918887,-1.16701755398895,14.054054054054054,70632ZAV3,759480AM8
IAGCN 4.131 12/05/34,RY 4.642 01/17/28,41.511159389999996,45.30397261908107,-3.7928132290810765,-1.17826442220466,3.2432432432432434,45075EAG9,780086WG5
ATDBCN 5.592 09/25/30,RY 4.642 01/17/28,28.116689669999992,40.336008242756755,-12.219318572756762,-1.1821039512084,7.567567567567568,01626PAS5,780086WG5
TD 4.133 01/09/33,RY 4.632 05/01/28,30.380613179999997,33.595666361783785,-3.2150531817837873,-1.1941145378405065,12.432432432432433,89116CWY9,780086XL3
CTCACN 5.372 09/16/30,RCICN 3  04/15/29,11.044404570000012,16.547078816108108,-5.502674246108096,-1.1988616533080667,3.783783783783784,136681AG8,775109BT7
BMO 4.077 03/05/35,HYDONE 4  01/04/35,22.278489410000006,33.98020975805405,-11.701720348054046,-1.202989696038104,23.783783783783786,06369ZCL6,44810ZCS7
BMO 4.077 03/05/35,BNS 3.836 09/26/30,36.824545310000005,42.211032152162154,-5.3864868421621495,-1.2064532395146885,2.1621621621621623,06369ZCL6,06418MM43
BNS 4.442 11/15/35,TD 5.491 09/08/28,32.96692941999999,35.05553240918918,-2.088602989189191,-1.206920579152382,14.594594594594595,06418MZ49,89117GX51
BMO 4.976 07/03/34,HYDONE 4  01/04/35,14.234385189999998,25.242564698,-11.008179508000001,-1.2079923380649233,24.324324324324326,06369ZCK8,44810ZCS7
TD 4.133 01/09/33,CNHI 4 04/11/28,5.345633800000002,10.639957084,-5.294323283999999,-1.2103427911760212,16.756756756756758,89116CWY9,12658MAD3
RY 4.279 02/04/35,RLNCE 2.67 08/01/28,21.509019930000008,24.363737370432432,-2.854717440432424,-1.2108545329994416,12.432432432432433,779926HR8,759480AM8
BMO 4.976 07/03/34,CSHU 4  03/06/32,-40.61722925000001,-37.42242765513513,-3.1948015948648774,-1.2131021542390361,14.054054054054054,06369ZCK8,16141AAF0
BNS 4.442 11/15/35,MFCCN 5.409 03/10/33,12.39678099999999,17.47872813227027,-5.08194713227028,-1.214877679035035,18.91891891891892,06418MZ49,56501RAQ9
CM 4.9 06/12/34,CNHI 4 04/11/28,20.775646930000008,27.686051272378382,-6.910404342378374,-1.2154775151389665,13.513513513513514,13607PBA1,12658MAD3
PPLCN 5.02 01/12/32,BCECN 4.55 02/09/30,21.623503150000005,24.805130358864865,-3.1816272088648603,-1.2172545206465284,11.351351351351353,70632ZAV3,07813ZCL6
BRUPOW 4.27 12/21/34,RY 4.642 01/17/28,53.549239269999994,57.60126417167567,-4.052024901675679,-1.2173010602429122,2.7027027027027026,116705AQ7,780086WG5
BNCN 5.431 12/14/32,RCICN 3  04/15/29,28.79279387000001,31.478774240270265,-2.6859803702702543,-1.2232024669960126,13.513513513513514,11271ZAA9,775109BT7
CM 4.9 06/12/34,SLFCN 5  07/04/35,10.74922989000001,14.598667472054055,-3.849437582054046,-1.2240687247993451,9.72972972972973,13607PBA1,86682ZAT3
BMO 4.976 07/03/34,BNS 3.836 09/26/30,28.780441089999997,33.47338709210811,-4.6929460021081155,-1.2242667890507641,3.2432432432432434,06369ZCK8,06418MM43
PPLCN 5.02 01/12/32,CSHU 3.65 05/06/28,18.039639730000005,21.64289745789189,-3.6032577278918865,-1.2254207634100298,11.351351351351353,70632ZAV3,16141AAG8
ATDBCN 5.592 09/25/30,BIP 5.71 07/27/30,-12.724545510000013,-3.957882111189188,-8.766663398810824,-1.2276366406670833,6.486486486486487,01626PAS5,11291ZAM9
CM 4.9 06/12/34,MFCCN 5.409 03/10/33,21.46449312,27.566209980270273,-6.1017168602702725,-1.2277710744624442,12.432432432432433,13607PBA1,56501RAQ9
TRPCN 4.575 02/20/35,HYDONE 4  01/04/35,35.929507560000005,41.92816587708108,-5.998658317081073,-1.233738031154976,20.0,89353ZCQ9,44810ZCS7
RY 4.829 08/08/34,HYDONE 4  01/04/35,13.997894240000008,23.55039566178378,-9.552501421783774,-1.2378482239001687,23.783783783783786,7800867G3,44810ZCS7
SLFCN 4.78 08/10/34,MFCCN 5.409 03/10/33,3.7191907200000003,7.331175726378378,-3.6119850063783776,-1.2403592997524482,9.72972972972973,86682ZAS5,56501RAQ9
BMO 4.077 03/05/35,TCN 5  09/08/33,-11.936666799999998,-5.811545479027028,-6.12512132097297,-1.2411773600361635,12.972972972972974,06369ZCL6,87971MCC5
CTCACN 5.372 09/16/30,RY 4.642 01/17/28,39.581172540000004,47.5972023287027,-8.016029788702696,-1.2464408854769646,3.783783783783784,136681AG8,780086WG5
BMO 4.976 07/03/34,TCN 5  09/08/33,-19.980771020000006,-14.54919053908108,-5.431580480918926,-1.252050518437169,15.135135135135137,06369ZCK8,87971MCC5
