Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
NGGLN 5.221 09/16/31,APUCN 5.534 09/26/28,-42.376438390000004,-58.1502664985946,15.773828108594593,0.8827916579069579,71.35135135135135,636273AD6,019456AK8
ENBPIP 2.82 05/12/31,RY 4.829 08/08/34,-25.056439020000013,-27.718030278324324,2.661591258324311,0.8826738105355719,78.37837837837837,29250ZAZ1,7800867G3
BCECN 5.6 08/11/53,CM 4.9 06/12/34,57.154033139999996,52.67203959118919,4.481993548810806,0.8825459863325242,81.08108108108108,07813ZCP7,13607PBA1
ETRHWY 4.45 08/14/31,APUCN 5.534 09/26/28,-49.87550714000001,-69.05552681221621,19.180019672216204,0.8821081093577493,71.89189189189189,35085ZBZ8,019456AK8
TOYOTA 3.73 10/02/29,BNS 4.68 02/01/29,5.97643034,3.602799529243243,2.373630810756757,0.8820799106213595,87.02702702702703,892329CA9,064164QM1
FTSCN 4.67 11/28/52,RY 4.829 08/08/34,12.940576899999996,6.571814396810812,6.368762503189185,0.8820317034510278,72.43243243243244,34959ZAM4,7800867G3
CUCN 5.088 09/20/53,CCDJ 3.804 09/24/29,47.86872666,41.999581782756756,5.869144877243244,0.8819569116229988,70.8108108108108,22944CAA4,31430W3J1
ALCTRA 5.225 11/14/52,APUCN 5.534 09/26/28,-27.710277540000007,-47.69397568616216,19.983698146162155,0.8819197634959096,71.89189189189189,014443AM7,019456AK8
TCN 4.1 04/05/51,BMO 4.077 03/05/35,47.965191489999995,40.132903246216216,7.832288243783779,0.8818148821093154,78.91891891891892,87971MBT9,06369ZCL6
ENBCN 4.21 02/22/30,NACN 5.023 02/01/29,22.795547729999996,21.18978474621622,1.6057629837837766,0.881790633126701,77.83783783783784,29251ZCC9,63306AHT6
TORHYD 4.95 10/13/52,GRTCN 6.074 04/12/29,13.612858580000008,5.384645007621622,8.228213572378387,0.8817366289731138,71.89189189189189,89119ZAR4,387427AM9
ETRHWY 4.54 10/09/54,TD 5.491 09/08/28,54.962040769999994,50.22842676713514,4.733614002864854,0.8814390325865117,70.8108108108108,35085ZCC8,89117GX51
CHPUCN 5.4 03/01/33,GRTCN 6.074 04/12/29,22.688193350000006,20.464958087459458,2.2232352625405483,0.8810309548127577,78.37837837837837,17039AAX4,387427AM9
ALTALK 4.692 11/28/32,RCICN 3  04/15/29,-8.269458789999987,-11.641636987675676,3.372178197675689,0.8805852446510632,80.0,021374AD5,775109BT7
COAGAS 5.606 03/30/47,APUCN 5.534 09/26/28,-4.5119624700000145,-22.22292741762162,17.710964947621605,0.8805551754109735,71.35135135135135,19046FAU6,019456AK8
BAMREP 5.45 03/12/55,NWHUCN 5.019 02/18/28,63.84367498,56.647005441567565,7.196669538432438,0.8805455714567989,78.37837837837837,112910AB0,667495AN5
BCECN 5  03/15/29,CCDJ 3.804 09/24/29,13.264860390000003,11.052850041297296,2.212010348702707,0.8804537668917335,76.75675675675676,07813ZCQ5,31430W3J1
REIUCN 4.671 03/01/32,BMO 4.077 03/05/35,30.84685762000001,28.898820186972973,1.9480374330270358,0.8803895889285787,82.16216216216216,766910BU6,06369ZCL6
RY 5.228 06/24/30,CSHU 4  03/06/32,-76.36990141000001,-79.85244495778379,3.482543547783777,0.8799710379446966,81.62162162162161,780086ZH0,16141AAF0
CAECN 5.541 06/12/28,BMO 4.077 03/05/35,0.14530352999999252,-4.8561996097837845,5.001503139783777,0.879604421193748,83.78378378378379,124765AC2,06369ZCL6
BRUPOW 2.68 12/21/28,TD 4.002 10/31/30,-15.445876249999998,-17.33526962254054,1.8893933725405425,0.8794791944987557,77.83783783783784,116705AK0,89116CST5
