Bond_1,Bond_2,Last,Avg,vs Avg,Z Score,Percentile,cusip_1,cusip_2
F 6.8 05/12/28,F 5.668 02/20/30,-47.959062209999985,-65.2442708963784,17.28520868637841,1.4295553060469801,91.8918918918919,345397C92,34527ACS7
HYNMTR 5.15 03/27/30,HYNMTR 4.895 01/31/29,20.24076128,15.62524401545946,4.615517264540541,1.419575806632772,93.51351351351352,44891ADQ7,44932WAF7
ENBCN 6.2 11/15/30,ENBCN 4.21 02/22/30,0.8453975700000029,-5.418424359999999,6.2638219300000015,1.417764692727312,91.8918918918919,29250NBY0,29251ZCC9
BCECN 5.2 02/15/34,BCECN 5.85 11/10/32,0.6944571300000035,-6.6988960287567565,7.39335315875676,1.417516183494693,87.02702702702703,0778FPAM1,07813ZCK8
F 6.8 05/12/28,F 5.441 02/09/29,-32.05538702000001,-50.092694989783794,18.037307969783782,1.4147532550359734,90.81081081081082,345397C92,34527ACT5
TOYOTA 5.05 05/16/29,TOYOTA 5.16 07/12/28,-3.823888689999997,-8.46982964691892,4.645940956918922,1.403816876161398,91.35135135135135,89236TMF9,892329BT9
F 5.8 03/08/29,F 5.668 02/20/30,-32.896341149999984,-47.03368250027027,14.137341350270283,1.394424949035055,93.51351351351352,345397E58,34527ACS7
F 5.8 03/08/29,F 5.441 02/09/29,-16.99266596000001,-31.882106593675672,14.889440633675662,1.3904110957532134,92.43243243243244,345397E58,34527ACT5
F 5  11/07/29,F 4.222 01/10/28,20.37957511000002,1.6204842830810795,18.75909082691894,1.390221420962165,89.72972972972974,345397G49,34527ADB3
BNS 4.74 11/10/32,BNS 3.734 06/27/31,0.8364573799999988,-4.9907956651891885,5.827253045189187,1.3848960545367557,89.1891891891892,06418GAN7,06418YXB9
RY 5.153 02/04/31,RY 4 10/17/30,9.800133060000007,4.846991517891892,4.953141542108115,1.3787432138346982,90.27027027027027,78017DAC2,779926DJ0
RY 4.9 01/12/28,RY 3.626 12/10/28,-15.265618089999997,-19.45703468167568,4.191416591675683,1.3771325111307133,92.43243243243244,78016FZW7,779926FY5
F 6.798 11/07/28,F 5.581 02/22/27,30.143967669999995,8.359751634378377,21.78421603562162,1.3727382697686508,92.43243243243244,345397D59,34527ACW8
RY 4.9 01/12/28,RY 4 10/17/30,-26.144489289999996,-31.481080837081077,5.336591547081081,1.3671500904436455,91.35135135135135,78016FZW7,779926DJ0
DE 4.65 01/07/28,DE 4.38 07/11/28,-18.792965670000005,-27.689680624864863,8.896714954864859,1.3569059391376705,91.8918918918919,24422EXZ7,47788ZAS0
F 5  11/07/29,F 6.382 11/10/28,-5.128015000000005,-23.149673438864866,18.02165843886486,1.3544964697335606,90.27027027027027,345397G49,34527ACP3
F 6.8 05/12/28,F 4.792 09/12/29,-40.04881265,-56.9571568685946,16.9083442185946,1.3445733112649305,90.27027027027027,345397C92,34527ADA5
ENBCN 5.7 03/08/33,ENBCN 3.1 09/21/33,2.3483572999999893,-3.4344357768108105,5.782793076810799,1.3437083865275763,90.27027027027027,29250NBR5,29251ZBU0
DE 4.65 01/07/28,DE 5.17 09/15/28,-21.607457540000002,-29.38257791475676,7.7751203747567565,1.3364020172290976,91.8918918918919,24422EXZ7,47788ZAP6
ENBCN 5  04/05/34,ENBCN 6.1 11/09/32,1.8263573199999996,-4.869875787405404,6.696233107405404,1.3331790529087246,92.43243243243244,29250NCC7,29251ZBW6
SUCN 3  03/04/51,SUCN 3.95 03/04/51,-22.295288040000003,-27.88148212064865,5.586194080648646,1.3205808444088452,88.64864864864866,867224AE7,86721ZAR0
PLD 4  01/15/31,PLD 4.7 03/01/29,-0.11617413000000454,-6.209960216972974,6.09378608697297,1.3204584958113335,90.27027027027027,74340XCQ2,74340XCL3
F 5.8 03/08/29,F 4.792 09/12/29,-24.98609159,-38.74656847248649,13.760476882486486,1.3190527906636649,89.72972972972974,345397E58,34527ADA5
GM 5.35 04/15/28,GM 5.1 07/14/28,-14.410908679999991,-20.01062201254054,5.599713332540549,1.3189947525911576,90.81081081081082,37045VBC3,37045YAM6
DE 4.65 01/07/28,DE 4.63 04/04/29,-25.893833060000002,-33.656421001837835,7.7625879418378325,1.3144491096613955,89.72972972972974,24422EXZ7,47788ZAR2
TD 2 09/10/31,TD 4.002 10/31/30,-28.367721279999998,-32.894837538432434,4.527116258432436,1.3118411889718824,90.27027027027027,89114TZJ4,89116CST5
F 6.798 11/07/28,F 5.441 02/09/29,-25.961718330000025,-43.09986008010811,17.138141750108083,1.3095260365926746,89.72972972972974,345397D59,34527ACT5
TD 5.156 01/10/28,TD 4.477 01/18/28,0.2238617400000038,-4.059942822702703,4.283804562702707,1.3069047695105351,95.13513513513514,89115A2M3,89117GTQ0
F 6.798 11/07/28,F 5.668 02/20/30,-41.86539352,-58.25143598670271,16.386042466702712,1.3064750354129673,90.81081081081082,345397D59,34527ACS7
HYNMTR 4.55 09/26/29,HYNMTR 4.583 07/24/29,12.118268830000005,7.5494423201621625,4.568826509837843,1.3032671239577651,91.8918918918919,44891ADG9,44932WAH3
CM 4.876 01/14/30,CM 3.8 12/10/30,-40.853611349999994,-45.375472710162164,4.52186136016217,1.3010035552292927,91.35135135135135,13607PVU5,13607LF99
TOYOTA 4.55 08/09/29,TOYOTA 4.46 03/19/29,-7.560565659999995,-12.079946166972974,4.519380506972979,1.300743583508238,89.72972972972974,89236TMK8,892329BV4
F 7.122 11/07/33,F 5.046 01/09/32,-11.759190280000013,-27.437004600594594,15.677814320594582,1.2985688032412812,95.67567567567568,345397D67,34527ADC1
GM 5.35 04/15/28,GM 4.45 02/25/30,-33.061156819999994,-41.29516599405406,8.234009174054066,1.2857926007126863,89.72972972972974,37045VBC3,37045YAN4
