CUSIP,Security,Bid Workout Risk,Tight Bid >3mm,Wide Offer >3mm,Bid/Offer>3mm,Tight Bid,Wide Offer,Bid/Offer,Dealer @ Tight Bid >3mm,Dealer @ Wide Offer >3mm,Dealer @ Tight T-1,Dealer @ Wide T-1,Size @ Tight Bid >3mm,Size @ Wide Offer >3mm,CR01 @ Tight Bid,CR01 @ Wide Offer,Cumm. Bid Size,Cumm. Offer Size,# of Bids >3mm,# of Offers >3mm,# Quotes,Bid RBC,Ask RBC,Bid Size RBC,Offer Size RBC,DoD Chg Tight Bid >3mm,DoD Chg Wide Offer >3mm,DoD Chg Tight Bid,DoD Chg Wide Offer,DoD Chg Size @ Tight Bid >3mm,DoD Chg Size @ Wide Offer >3mm,DoD Chg CR01 @ Tight Bid,DoD Chg CR01 @ Wide Offer,DoD Chg Cumm. Bid Size,DoD Chg Cumm. Offer Size,DoD Chg # of Bids >3mm,DoD Chg # of Offers >3mm,DoD Chg Bid RBC,DoD Chg Ask RBC,DoD Chg Bid Size RBC,DoD Chg Offer Size RBC,MTD Chg Tight Bid >3mm,MTD Chg Wide Offer >3mm,MTD Chg Tight Bid,MTD Chg Wide Offer,MTD Chg Size @ Tight Bid >3mm,MTD Chg Size @ Wide Offer >3mm,MTD Chg CR01 @ Tight Bid,MTD Chg CR01 @ Wide Offer,MTD Chg Cumm. Bid Size,MTD Chg Cumm. Offer Size,MTD Chg # of Bids >3mm,MTD Chg # of Offers >3mm,MTD Chg Bid RBC,MTD Chg Ask RBC,MTD Chg Bid Size RBC,MTD Chg Offer Size RBC,YTD Chg Tight Bid >3mm,YTD Chg Wide Offer >3mm,YTD Chg Tight Bid,YTD Chg Wide Offer,YTD Chg Size @ Tight Bid >3mm,YTD Chg Size @ Wide Offer >3mm,YTD Chg CR01 @ Tight Bid,YTD Chg CR01 @ Wide Offer,YTD Chg Cumm. Bid Size,YTD Chg Cumm. Offer Size,YTD Chg # of Bids >3mm,YTD Chg # of Offers >3mm,YTD Chg Bid RBC,YTD Chg Ask RBC,YTD Chg Bid Size RBC,YTD Chg Offer Size RBC,Custom Date Chg Tight Bid >3mm,Custom Date Chg Wide Offer >3mm,Custom Date Chg Tight Bid,Custom Date Chg Wide Offer,Custom Date Chg Size @ Tight Bid >3mm,Custom Date Chg Size @ Wide Offer >3mm,Custom Date Chg CR01 @ Tight Bid,Custom Date Chg CR01 @ Wide Offer,Custom Date Chg Cumm. Bid Size,Custom Date Chg Cumm. Offer Size,Custom Date Chg # of Bids >3mm,Custom Date Chg # of Offers >3mm,Custom Date Chg Bid RBC,Custom Date Chg Ask RBC,Custom Date Chg Bid Size RBC,Custom Date Chg Offer Size RBC,QUANTITY,POSITION CR01,G Sprd,Yrs (Cvn),vs BI,vs BCE,MTD Equity,YTD Equity,Retracement,Yrs Since Issue,Z Score,Retracement2,Rating,Custom_Sector
014443AQ8,ALCTRA 4.309 10/30/34,7.37,81.0,,,81.0,76.0,5.0,TD,,TD,,5000000.0,,3685.0,,5000000.0,1000000.0,1,0,4,,,,,2.0,,2.0,2.0,0.0,,-10.0,,0.0,0.0,0.0,0.0,,,,,3.0,,3.0,3.0,0.0,,-55.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.57395771,8.687200547570157,0.3000685737528652,-38.0731061530307,,,,1.056810403832991,-1.0394584207588335,45.732682224731256,A-,Utility
015857AG0,AQNCN 5 1/4 01/18/2082,5.003333333333333,,,,235.0,229.0,6.0,,,,,,,,,6000000.0,5500000.0,0,0,3,,,,,,,5.0,2.0,,,,,-2000000.0,0.0,0.0,0.0,,,,,,,-7.0,-7.0,,,,,-2000000.0,0.0,0.0,0.0,,,,,,,-42.0,-60.0,,,,,0.0,2000000.0,0.0,0.0,,,,,,,-256.0,-249.0,,,,,4000000.0,5500000.0,0.0,0.0,,,,,,,233.55922231,5.905544147843942,168.54248984702437,136.49509285337697,6.768835,35.8293,0.8198529411764706,3.838466803559206,-1.291600197065073,84.96923387989787,BB+,Non Financial Hybrids
01626PAS5,ATDBCN 5.592 09/25/30,4.473999999999999,83.0,79.0,4.0,81.0,80.0,1.0,RBC,TD,NBF,RBC,5000000.0,5000000.0,2236.9999999999995,2236.9999999999995,19000000.0,23000000.0,2,4,5,83.0,78.0,5000000.0,5000000.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.0000000000004547,-2.0000000000004547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,0.0,-37.000000000000455,-37.000000000000455,-4000000.0,-2000000.0,-2.0,-1.0,5.0,4.0,0.0,0.0,-17.0,,-19.0,-19.0,-5000000.0,,-2923.0000000000014,,-10000000.0,15000000.0,-2.0,4.0,-21.0,-21.0,0.0,3000000.0,-52.0,-54.0,-54.0,-53.0,0.0,-5000000.0,-667.0,-3570.9999999999995,-11000000.0,1000000.0,-3.0,1.0,-54.0,-55.0,-5000000.0,-5000000.0,,,78.26432019,4.673511293634497,19.14007919148237,-8.984258519812549,-1.781701,-11.43311,0.21043056397816862,2.154688569472964,-1.9914714524905932,76.06823362453471,BBB+,Retail/Grocers
01626PAT3,ATDBCN 4.603 01/25/29,2.98,71.0,69.0,2.0,71.0,69.0,2.0,BMO,BNS,TD,BNS,5000000.0,5000000.0,1490.0,1490.0,18000000.0,28000000.0,3,3,4,72.0,67.0,5000000.0,5000000.0,3.0,1.0,3.0,1.0,0.0,0.0,-5.0,-5.0,-5000000.0,-1000000.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,-30.0,-30.0,-7000000.0,4000000.0,-2.0,0.0,5.0,5.0,0.0,0.0,-12.0,,-11.0,-13.0,0.0,,-376.0,,0.0,18000000.0,1.0,3.0,-11.0,-11.0,0.0,3000000.0,,,,,,,,,,,,,,,,,,,63.7433746,3.0937713894592744,9.54657672953001,-10.327695641654966,-1.781701,-11.43311,0.21043056397816862,1.8206707734428476,-1.8917812505811968,88.1040316382559,BBB+,Retail/Grocers
01626PAY2,ATDBCN 3.864 09/26/32,5.918,99.0,95.0,4.0,97.0,95.0,2.0,RBC,BNS,RBC,RBC,5000000.0,5000000.0,2959.0,2959.0,19000000.0,25000000.0,2,5,5,99.0,94.0,5000000.0,5000000.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.0,0.0,-17.0,-17.0,-4000000.0,-5000000.0,-2.0,0.0,5.0,3.0,0.0,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.11593176,6.847364818617385,19.534067994465065,-13.783096607742085,-1.781701,-11.43311,0.21043056397816862,0.1505817932922655,,,BBB+,Retail/Grocers
019456AD4,APUCN 3.394 08/15/29,3.36,,,,155.0,151.0,4.0,,,RBC,,,,,,4000000.0,1000000.0,0,0,3,,,,,,,0.0,1.0,,,,,-5000000.0,-2000000.0,-1.0,0.0,,,,,,,3.0,-4.0,,,,,-7000000.0,-5000000.0,-1.0,0.0,,,,,,,-80.0,-82.0,,,,,-4000000.0,-8000000.0,0.0,-1.0,,,,,,,-160.0,-165.0,,,,,-1000000.0,-4000000.0,0.0,0.0,,,,,,,151.53711873,3.7316906228610542,95.08158467320884,72.03533544865613,-14.47902,-19.48959,-3.565137762784332e-08,6.26694045174538,-1.5833037635009923,28.831580608077523,NR,REIT
019456AE2,APUCN 3.113 04/08/27,1.3250000000000002,,,,95.0,95.0,0.0,,,,,,,,,1000000.0,1000000.0,0,0,3,,,,,,,-9.0,1.0,,,,,1000000.0,1000000.0,0.0,0.0,,,,,,,-3.0,3.0,,,,,-1000000.0,0.0,0.0,0.0,,,,,,,-80.0,-72.0,,,,,-3000000.0,1000000.0,0.0,0.0,,,,,,,-190.0,-180.0,,,,,1000000.0,-2000000.0,0.0,0.0,,,,,,,99.07154483,1.377138945927447,63.24437164619128,42.75250294004773,-14.47902,-19.48959,-3.565137762784332e-08,6.119096509240246,-1.4060182458816852,23.605594742077578,NR,REIT
019456AE2,APUCN 3.113 04/08/27,1.32,,,,105.0,95.0,10.0,,,RBC,,,,,,2000000.0,0.0,0,0,3,,,,,,,4.0,1.0,,,,,-7000000.0,-2000000.0,-1.0,0.0,,,,,,,11.0,6.0,,,,,-8000000.0,-5000000.0,-1.0,0.0,,,,,,,-49.0,-56.0,,,,,-6000000.0,-5000000.0,0.0,0.0,,,,,,,-161.0,-173.0,,,,,-3000000.0,-3000000.0,0.0,0.0,,,,,,,99.07154483,1.377138945927447,63.24437164619128,42.75250294004773,-14.47902,-19.48959,-3.565137762784332e-08,6.119096509240246,-1.4060182458816852,23.605594742077578,NR,REIT
019456AF9,APUCN 3.117 02/21/30,3.73,,,,171.0,165.0,6.0,,,RBC,,,,,,1000000.0,0.0,0,0,3,,,,,,,3.0,0.0,,,,,-5000000.0,-2000000.0,-1.0,0.0,,,,,,,8.0,1.0,,,,,-5000000.0,-2000000.0,-1.0,0.0,,,,,,,-74.0,-75.0,,,,,-5000000.0,-2000000.0,0.0,0.0,,,,,,,-156.0,-167.0,,,,,-3000000.0,-6000000.0,0.0,0.0,,,,,,,156.66393864,4.251882272416153,97.17155026468812,71.38899341455014,-14.47902,-19.48959,-3.565137762784332e-08,5.746748802190281,-1.5879506465772868,43.47159151941355,NR,REIT
019456AF9,APUCN 3.117 02/21/30,3.72,,,,171.0,161.0,10.0,,,,,,,,,2000000.0,0.0,0,0,3,,,,,,,3.0,0.0,,,,,-2000000.0,-2000000.0,0.0,0.0,,,,,,,9.0,6.0,,,,,-3000000.0,-5000000.0,0.0,0.0,,,,,,,-69.0,-65.0,,,,,-3000000.0,-2000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,156.66393864,4.251882272416153,97.17155026468812,71.38899341455014,-14.47902,-19.48959,-3.565137762784332e-08,5.746748802190281,-1.5879506465772868,43.47159151941355,NR,REIT
019456AG7,APUCN 3.131 05/15/28,2.32,,,,122.0,118.0,4.0,,,RBC,,,,,,4000000.0,0.0,0,0,3,,,,,,,0.0,1.0,,,,,-5000000.0,0.0,-1.0,0.0,,,,,,,7.0,3.0,,,,,-5000000.0,-3000000.0,-1.0,0.0,,,,,,,-83.0,-82.0,,,,,-3000000.0,-3000000.0,0.0,0.0,,,,,,,-175.0,-184.0,,,,,0.0,-4000000.0,0.0,0.0,,,,,,,121.05534127,2.480492813141684,70.40486639958598,52.19389365565959,-14.47902,-19.48959,-3.565137762784332e-08,5.516769336071184,-1.4993248878438707,14.28440182703353,NR,REIT
019456AG7,APUCN 3.131 05/15/28,2.32,,,,128.0,118.0,10.0,,,,,,,,,0.0,0.0,0,0,3,,,,,,,1.0,-3.0,,,,,-3000000.0,-1000000.0,0.0,0.0,,,,,,,8.0,3.0,,,,,-5000000.0,-5000000.0,0.0,0.0,,,,,,,-71.0,-74.0,,,,,-5000000.0,-3000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,121.05534127,2.480492813141684,70.40486639958598,52.19389365565959,-14.47902,-19.48959,-3.565137762784332e-08,5.516769336071184,-1.4993248878438707,14.28440182703353,NR,REIT
019456AH5,APUCN 1.726 02/12/26,0.22,57.0,,,51.0,47.0,4.0,NBF,,RBC,RBC,5000000.0,,110.0,,6000000.0,1000000.0,1,0,3,,,,,4.0,,-1.0,0.0,-5000000.0,,-120.0,,-12000000.0,-10000000.0,-1.0,-1.0,,,,,13.0,,7.0,-1.0,-5000000.0,,-160.0,,-16000000.0,-12000000.0,-2.0,-1.0,,,,,-63.0,,-67.0,-63.0,0.0,,-415.0,,-6000000.0,-3000000.0,0.0,0.0,,,,,,,-169.0,-175.0,,,,,1000000.0,-8000000.0,1.0,-1.0,,,,,,,50.580964,0.2272416153319644,15.553055897299297,-6.312744926932989,-14.47902,-19.48959,-3.565137762784332e-08,4.769336071184121,-1.3705738774763416,0.1240438251747894,NR,REIT
019456AH5,APUCN 1.726 02/12/26,0.22,59.0,,,59.0,49.0,10.0,BNS,,BNS,,5000000.0,,110.0,,5000000.0,0.0,1,0,3,,,,,2.0,,2.0,2.0,0.0,,-5.0,,0.0,0.0,0.0,0.0,,,,,3.0,,3.0,3.0,0.0,,-25.0,,0.0,0.0,0.0,0.0,,,,,,,-55.0,-55.0,,,,,3000000.0,-2000000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,50.580964,0.2272416153319644,15.553055897299297,-6.312744926932989,-14.47902,-19.48959,-3.565137762784332e-08,4.769336071184121,-1.3705738774763416,0.1240438251747894,NR,REIT
019456AJ1,APUCN 3.095 02/06/32,5.035,,,,190.0,184.0,6.0,,,,,,,,,3000000.0,1000000.0,0,0,3,,,,,,,3.0,0.0,,,,,-6000000.0,-4000000.0,0.0,0.0,,,,,,,10.0,2.0,,,,,-6000000.0,-2000000.0,0.0,0.0,,,,,,,-60.0,-64.0,,,,,-6000000.0,-4000000.0,0.0,-1.0,,,,,,,-156.0,-166.0,,,,,-2500000.0,-4000000.0,0.0,0.0,,,,,,,178.89502873,6.209445585215605,111.64763618420378,79.12487151635754,-14.47902,-19.48959,-3.565137762784332e-08,4.290212183436003,-1.5137752313659438,32.3090125214231,NR,REIT
019456AJ1,APUCN 3.095 02/06/32,5.01,,,,191.0,181.0,10.0,,,,,,,,,2000000.0,0.0,0,0,3,,,,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,9.0,9.0,,,,,-1000000.0,0.0,0.0,0.0,,,,,,,-63.0,-67.0,,,,,-1000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,178.89502873,6.209445585215605,111.64763618420378,79.12487151635754,-14.47902,-19.48959,-3.565137762784332e-08,4.290212183436003,-1.5137752313659438,32.3090125214231,NR,REIT
019456AK8,APUCN 5.534 09/26/28,2.6533333333333338,,135.0,,131.0,135.0,-4.0,,BNS,RBC,BNS,,4000000.0,,1061.3333333333335,1000000.0,9000000.0,0,1,3,,,,,,1.0,0.0,1.0,,0.0,,-1.8666666666665606,-8000000.0,-3000000.0,-1.0,0.0,,,,,,,-1.0,5.0,,,,,-10000000.0,-1000000.0,-1.0,1.0,,,,,,,-83.0,-74.0,,,,,-17000000.0,4000000.0,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,8000000.0,2190.608638430264,133.77423917,2.7624914442162902,81.67267956999696,62.81893818434172,-14.47902,-19.48959,-3.565137762784332e-08,1.1498973305954825,-1.4720092825694773,54.79851123323949,NR,REIT
019456AL6,APUCN 4.808 02/24/29,2.98,,152.0,,151.0,152.0,-1.0,,BNS,RBC,BNS,,4000000.0,,1192.0,3000000.0,6000000.0,0,1,3,,,,,,1.0,0.0,1.0,,0.0,,-2.400000000000091,-7000000.0,-5000000.0,-1.0,0.0,,,,,,,4.0,6.0,,,,,-11000000.0,-1000000.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.27987003,3.1759069130732374,93.10573438258784,72.82305297448856,-14.47902,-19.48959,-3.565137762784332e-08,0.7364818617385352,-1.0108551205839325,30.553433718565653,NR,REIT
019456AM4,APUCN Float 04/07/27,,132.0,122.0,10.0,132.0,139.0,-7.0,RBC,RBC,,,5000000.0,5000000.0,,,8000000.0,5000000.0,1,1,3,132.0,122.0,5000000.0,5000000.0,,,-7.0,0.0,,,,,5000000.0,5000000.0,1.0,1.0,,,,,7.0,,7.0,-1.0,0.0,,,,-2000000.0,5000000.0,-1.0,1.0,7.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,1995.260935555485,116.12848618,1.374401095140315,,,-14.47902,-19.48959,-3.565137762784332e-08,0.621492128678987,-2.2201375041226656,100.0,NR,Non Financial FRN
019456AN2,APUCN 4.312 04/07/27,1.34,,,,96.0,98.0,-2.0,,,RBC,RBC,,,,,5000000.0,1000000.0,0,0,3,,,,,,,-7.0,1.0,,,,,-11000000.0,-11000000.0,-1.0,-1.0,,,,,,,-2.0,4.0,,,,,-4000000.0,-27000000.0,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.66760489,1.374401095140315,61.06485019263768,40.55800157697895,-14.47902,-19.48959,-3.565137762784332e-08,0.621492128678987,-0.9905338998044471,58.13236941642376,NR,REIT
019456AP7,APUCN 4.667 09/25/31,5.03,,,,185.0,184.0,1.0,,,RBC,RBC,,,,,3000000.0,5000000.0,0,0,3,,,,,,,1.0,0.0,,,,,-8000000.0,-8000000.0,-1.0,-1.0,,,,,,,5.0,6.0,,,,,-6000000.0,-16000000.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.156444,5.842573579739904,112.46467060604316,80.5653517622479,,,,0.1533196440793976,,,NR,REIT
02091ZAA6,ACICN 4.26 12/05/28,2.68,75.0,,,75.0,72.0,3.0,BMO,,TD,,5000000.0,,1340.0,,11000000.0,0.0,2,0,4,,,,,0.0,,0.0,-1.0,0.0,,-3.75,,-5000000.0,0.0,-1.0,0.0,,,,,0.0,,0.0,-1.0,0.0,,-27.000000000000227,,-6000000.0,-1000000.0,0.0,0.0,,,,,,,-16.0,-27.0,,,,,2000000.0,-3000000.0,2.0,0.0,,,,,-84.0,,-74.0,-77.0,0.0,,-801.6666666666665,,2000000.0,-1000000.0,1.0,0.0,,,,,,,72.02974796,2.789869952087612,18.32165540245341,-0.5944907056997906,,,,6.959616700889802,-1.3634463410438435,66.47105875523567,BBB+,Utility
02091ZAA6,ACICN 4.26 12/05/28,2.68,75.0,,,75.0,65.0,10.0,NBF,,NBF,,5000000.0,,1340.0,,5000000.0,0.0,1,0,4,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.02974796,2.789869952087612,18.32165540245341,-0.5944907056997906,,,,6.959616700889802,-1.3634463410438435,66.47105875523567,BBB+,Utility
02091ZAB4,ACICN 3.15 04/06/26,0.2,56.0,,,55.0,52.0,3.0,RBC,,BNS,,5000000.0,,100.0,,18000000.0,0.0,3,0,5,56.0,51.0,5000000.0,0.0,1.0,,0.0,0.0,0.0,,-5.0,,5000000.0,0.0,1.0,0.0,,,,,-5.0,,5.0,-6.0,0.0,,-30.0,,2000000.0,0.0,1.0,0.0,-7.0,-7.0,2000000.0,0.0,-24.0,,-17.0,-23.0,0.0,,-505.0,,9000000.0,0.0,2.0,0.0,-24.0,-24.0,0.0,0.0,-62.0,,-63.0,-72.0,0.0,,-932.5,,11000000.0,0.0,2.0,0.0,-73.0,-73.0,3000000.0,0.0,,,59.3279148,0.2108145106091718,24.91318763903978,3.047386814807496,,,,6.633812457221081,-1.1036432882312146,40.665519276431596,BBB+,Utility
02135ZAC0,ALTALK 5.381 03/26/40,10.8975,95.0,,,95.0,92.0,3.0,TD,,TD,,5000000.0,,5448.75,,12000000.0,500000.0,2,0,4,,,,,2.0,,2.0,-5.0,0.0,,5.75,,-1000000.0,0.0,0.0,0.0,,,,,2.0,,2.0,-3.0,0.0,,-50.25000000000091,,-1000000.0,0.0,0.0,0.0,,,,,-27.0,,-26.0,-29.0,0.0,,-312.25,,-1000000.0,-3500000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,121.25978308,14.34360027378508,,-23.43954789327025,5.432839,10.82433,0.6260676460539802,15.657768651608489,-1.325503928742071,76.20791297507971,A-,Utility
02135ZAD8,ALTALK 4.872 11/15/40,10.887500000000001,94.0,,,94.0,94.0,0.0,NBF,,TD,,5000000.0,,5443.750000000001,,15000000.0,1500000.0,3,0,4,,,,,1.0,,1.0,-3.0,0.0,,5.75,,-1000000.0,0.0,0.0,0.0,,,,,1.0,,1.0,-1.0,0.0,,-50.25,,-1000000.0,0.0,0.0,0.0,,,,,-28.0,,-27.0,-27.0,0.0,,-294.2499999999991,,2000000.0,-2500000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,116.87039885,14.984257357973991,,-29.72688943871944,5.432839,10.82433,0.6260676460539802,15.014373716632443,-1.681197362148832,83.40577253029706,A-,Utility
02135ZAE6,ALTALK 4.462 11/08/41,11.0375,96.0,92.0,4.0,96.0,95.0,1.0,NBF,TD,TD,TD,5000000.0,5000000.0,5518.75,5518.75,15000000.0,7000000.0,3,1,4,,,,,1.0,2.0,1.0,-2.0,0.0,0.0,6.75,6.75,-5000000.0,0.0,-1.0,0.0,,,,,2.0,,2.0,-2.0,0.0,,-53.25,,-3000000.0,4000000.0,0.0,1.0,,,,,-26.0,,-25.0,-24.0,0.0,,-290.2500000000009,,1000000.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,115.08710378,15.964407939767282,,-32.37879594645978,5.432839,10.82433,0.6260676460539802,14.03422313483915,-1.7691582656740878,78.93761414586797,A-,Utility
02135ZAF3,ALTALK 3.99 06/30/42,10.9075,98.0,,,98.0,97.0,1.0,TD,,TD,,5000000.0,,5453.75,,15000000.0,2000000.0,3,0,4,,,,,2.0,,2.0,0.0,0.0,,2.7499999999990905,,-5000000.0,0.0,-1.0,0.0,,,,,2.0,,2.0,-1.0,0.0,,-56.25,,-3000000.0,2000000.0,0.0,0.0,,,,,-24.0,,-23.0,-22.0,0.0,,-283.25,,1000000.0,-5000000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,116.41616289,16.605065023956193,,-33.54950294455126,5.432839,10.82433,0.6260676460539802,13.39356605065024,-1.590818520611476,77.05918220763772,A-,Utility
02135ZAH9,ALTALK 4.446 07/11/53,14.760000000000002,107.0,,,107.0,106.0,1.0,BMO,,BMO,,5000000.0,,7380.000000000001,,13000000.0,1000000.0,2,0,4,,,,,0.0,,0.0,1.0,0.0,,2.0000000000009095,,-5000000.0,-1000000.0,-1.0,0.0,,,,,1.0,,2.0,1.0,0.0,,-141.9999999999991,,-5000000.0,-1000000.0,-1.0,0.0,,,,,-14.0,,-13.0,-13.0,0.0,,-494.0,,-2000000.0,-1000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,106.51642077,27.63586584531143,,-47.08287143446688,5.432839,10.82433,0.6260676460539802,12.358658453114304,-1.5365435266474559,65.90189450059232,A-,Utility
02135ZAK2,ALTALK 4.922 09/17/43,12.2275,99.0,,,99.0,98.0,1.0,NBF,,TD,,5000000.0,,6113.75,,15000000.0,4000000.0,3,0,4,,,,,1.0,,1.0,0.0,0.0,,1.75,,-5000000.0,0.0,-1.0,0.0,,,,,2.0,,2.0,-1.0,0.0,,-75.25000000000091,,-5000000.0,1000000.0,-1.0,0.0,,,,,-23.0,,-22.0,-21.0,0.0,,-335.25,,1000000.0,-3000000.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,114.57074538,17.82067077344285,,-37.32889616842962,5.432839,10.82433,0.6260676460539802,12.175222450376454,-1.6775133543049119,77.50225644987088,A-,Utility
02135ZAN6,ALTALK 4.274 06/06/64,16.08,,,,114.0,112.0,2.0,,,RBC,,,,,,6000000.0,0.0,0,0,3,,,,,,,1.0,0.0,,,,,-5000000.0,0.0,-1.0,0.0,,,,,,,4.0,1.0,,,,,-5000000.0,0.0,-1.0,0.0,,,,,,,-6.0,-13.0,,,,,-6000000.0,0.0,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,113.02039805,38.54072553045859,,-43.8709842976194,5.432839,10.82433,0.6260676460539802,11.457905544147843,-1.9217902156406945,59.25080790971621,A-,Utility
02135ZAP1,ALTALK 4.054 11/21/44,11.815,101.0,97.0,4.0,101.0,100.0,1.0,NBF,TD,TD,TD,5000000.0,5000000.0,5907.5,5907.5,15000000.0,7000000.0,3,1,4,,,,,1.0,2.0,1.0,0.0,0.0,0.0,-0.4999999999990905,-0.4999999999990905,-5000000.0,0.0,-1.0,0.0,,,,,2.0,,2.0,-3.0,0.0,,-76.5,,-5000000.0,4000000.0,-1.0,1.0,,,,,-21.0,,-20.0,-19.0,0.0,,-319.4999999999991,,1000000.0,-3200000.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,114.62899328,19.000684462696785,,-38.82020450122301,5.432839,10.82433,0.6260676460539802,10.99794661190965,-1.579550347117741,72.90892766812182,A-,Utility
02135ZAQ9,ALTALK 4.09 06/30/45,12.035,103.0,,,103.0,102.0,1.0,TD,,TD,,5000000.0,,6017.5,,15000000.0,3000000.0,3,0,4,,,,,2.0,,2.0,0.0,0.0,,-0.5,,-5000000.0,0.0,-1.0,0.0,,,,,3.0,,3.0,-1.0,0.0,,-90.5,,-5000000.0,0.0,-1.0,0.0,,,,,-19.0,,-18.0,-17.0,0.0,,-340.5000000000009,,1000000.0,-6000000.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,114.04417824,19.60574948665298,,-41.62239229853641,5.432839,10.82433,0.6260676460539802,10.392881587953456,-1.5685813331573208,70.58175487515061,A-,Utility
02135ZAR7,ALTALK 2.747 05/29/26,0.26,28.0,28.0,0.0,28.0,30.0,-2.0,BMO,NBF,,NBF,5000000.0,25000000.0,130.0,650.0,15000000.0,28000000.0,2,1,5,,,,,,0.0,-2.0,0.0,,0.0,,-25.0,10000000.0,3000000.0,2.0,0.0,,,,,0.0,4.0,0.0,5.0,0.0,20000000.0,-30.0,490.0,5000000.0,20000000.0,1.0,0.0,,,,,-9.0,0.0,-5.0,-11.0,-5000000.0,20000000.0,-1227.5000000000002,-28.750000000000114,1000000.0,23000000.0,1.0,0.0,,,,,-34.0,,-30.0,-27.0,0.0,,-976.6666666666667,,6000000.0,23000000.0,1.0,1.0,,,,,,,32.3674663,0.271047227926078,0.7985868118789874,-21.395554463932463,5.432839,10.82433,0.6260676460539802,9.475701574264203,-0.5131077010065245,0.0,A-,Utility
02135ZAS5,ALTALK 3.717 12/03/46,12.075,103.0,,,103.0,102.0,1.0,NBF,,NBF,,5000000.0,,6037.5,,18000000.0,4000000.0,3,0,4,,,,,0.0,,0.0,0.0,0.0,,8.74999999999909,,-5000000.0,-2000000.0,-1.0,0.0,,,,,3.0,,3.0,-1.0,0.0,,-82.5,,-5000000.0,-2000000.0,-1.0,0.0,,,,,-19.0,,-17.0,-17.0,0.0,,-334.4999999999991,,1000000.0,-3000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,113.63977842,21.032169746748803,,-41.96331001478413,5.432839,10.82433,0.6260676460539802,8.969199178644764,-1.38988728960578,65.84369913806701,A-,Utility
021361AA8,ALACN 5 1/4 01/11/2082,5.01,227.0,,,227.0,217.0,10.0,TD,,TD,,5000000.0,,2505.0,,9000000.0,3000000.0,1,0,3,,,,,4.0,,4.0,-5.0,0.0,,-1.2499999999995453,,-2000000.0,0.0,0.0,0.0,,,,,-12.0,,-9.0,-16.0,0.0,,-17.5,,-2000000.0,2000000.0,0.0,0.0,,,,,,,-62.0,-68.0,,,,,3000000.0,1000000.0,1.0,0.0,,,,,,,-270.0,-266.0,,,,,5000000.0,2000000.0,1.0,0.0,,,,,,,227.47761114,5.886379192334018,160.42783604470588,128.42550631405692,5.416574,32.80747,0.9414225941422592,3.8576317590691303,-1.369871923927174,87.3433674995534,BB,Non Financial Hybrids
