universe_name,holdings_name,Last,Avg,vs Avg,Z Score,Percentile,universe_cusip,holdings_cusip
DOLCN 5.165 04/26/30,TRPCN 3.8 04/05/27,4.980634980000005,6.682498704000001,-1.7018637239999963,-0.3526897072506803,47.83783783783784,25675TAP2,89353ZCF3
WSPCN 4.754 09/12/34,TIHCN 3.842 10/27/27,57.63784733,59.450508650216214,-1.8126613202162147,-0.3538764437232657,51.08108108108108,92938WAD5,891102AE5
RY 3.626 12/10/28,ALACN 3.98 10/04/27,-9.359413289999999,-8.341254743135137,-1.0181585468648624,-0.3548089571118798,31.62162162162162,779926FY5,02138ZAQ6
CSHU 4  03/06/32,TD 5.491 09/08/28,81.35324628000001,82.62039450372973,-1.2671482237297198,-0.3557301645301059,42.432432432432435,16141AAF0,89117GX51
CRTUCN 5.828 06/14/28,GRTCN 6.074 04/12/29,-3.8952468899999957,-3.0311833034594593,-0.8640635865405364,-0.356390937785826,32.7027027027027,126462AJ9,387427AM9
CRTUCN 5.828 06/14/28,BNS 4.68 02/01/29,33.2251321,34.529387156,-1.3042550559999952,-0.3577724062570962,40.27027027027027,126462AJ9,064164QM1
DOLCN 5.165 04/26/30,WSPCN 4.754 09/12/34,-46.813348669999996,-45.77098131940541,-1.0423673505945885,-0.35832014563919434,28.91891891891892,25675TAP2,92938WAD5
PPLCN 3.53 12/10/31,NACN 5.426 08/16/32,22.72716926000001,23.69665958318919,-0.9694903231891807,-0.36028699129477265,47.2972972972973,70632ZAS0,63306AHF6
PLD 5  01/15/31,TRPCN 3.8 04/05/27,12.108148459999995,14.087063144810811,-1.9789146848108157,-0.3612917630540411,43.513513513513516,74340XCD1,89353ZCF3
TOUCN 4.856 05/30/27,DOLCN 5.165 04/26/30,-11.697234540000004,-10.375051758054052,-1.3221827819459513,-0.3616716843319811,24.594594594594597,89156VAC0,25675TAP2
CRTUCN 5.828 06/14/28,CCDJ 3.804 09/24/29,28.2689052,29.43193527891892,-1.163030078918922,-0.3637384567573714,44.054054054054056,126462AJ9,31430W3J1
TD 5.491 09/08/28,CVECN 3  02/07/28,-23.996637820000004,-22.745884846378377,-1.2507529736216263,-0.3648406573910279,41.351351351351354,89117GX51,15135UAT6
CM 4.2 04/07/32,WFC 5.083 04/26/28,8.528959139999998,9.844095452108109,-1.3151363121081108,-0.3662625464368843,48.37837837837838,13607HR79,949746TJ0
GRTCN 6.074 04/12/29,SRUUCN 3.834 12/21/27,12.441456939999995,13.201070841675676,-0.7596139016756815,-0.36755180522471764,27.837837837837835,387427AM9,83179XAH1
RLNCE 2.67 08/01/28,TCN 5  09/08/33,-36.60974765,-35.71349993535135,-0.896247714648652,-0.36815454002248493,47.83783783783784,759480AM8,87971MCC5
CM 4.2 04/07/32,CVECN 3  02/07/28,-12.813888680000005,-11.109779030162162,-1.704109649837843,-0.36883953512068224,57.027027027027025,13607HR79,15135UAT6
BNS 3.734 06/27/31,BCECN 4.55 02/09/30,-7.581199210000008,-6.907295313297299,-0.6739038967027096,-0.3737351854931355,38.648648648648646,06418YXB9,07813ZCL6
MFCCN 5.409 03/10/33,RY 4.642 01/17/28,26.006572150000004,26.62229576718919,-0.615723617189186,-0.374189061580535,38.108108108108105,56501RAQ9,780086WG5
SRUUCN 3.834 12/21/27,WFC 5.083 04/26/28,22.9740934,24.84750533448649,-1.8734119344864872,-0.37652530662051886,47.83783783783784,83179XAH1,949746TJ0
DRSILL 5.111 02/12/29,CVECN 3  02/07/28,16.97289649999999,18.771473526432434,-1.7985770264324437,-0.37715151930214036,47.83783783783784,26154EAE8,15135UAT6
CM 4.2 04/07/32,RY 3.626 12/10/28,11.42095475,13.113984203513514,-1.693029453513514,-0.3798666916556138,58.108108108108105,13607HR79,779926FY5
BNS 3.734 06/27/31,SRUUCN 3.192 06/11/27,0.503482009999999,1.914003228432431,-1.410521218432432,-0.3800083713965965,39.729729729729726,06418YXB9,83179XAL2
GILCN 4.149 11/22/30,CCDJ 5.279 05/15/34,5.418689409999999,6.213475618648648,-0.7947862086486488,-0.38020490082064007,32.16216216216216,375916AE3,31430WU44
CCDJ 3.804 09/24/29,NACN 5.023 02/01/29,4.622524650000003,5.040378179783784,-0.4178535297837813,-0.3808891655829892,27.297297297297295,31430W3J1,63306AHT6
CRTUCN 5.828 06/14/28,TCN 5  09/08/33,-24.79303245,-23.0936137287027,-1.6994187212972989,-0.3815176964748726,42.972972972972975,126462AJ9,87971MCC5
DRSILL 5.111 02/12/29,WFC 5.083 04/26/28,38.31574431999999,39.7253480087027,-1.4096036887027097,-0.38159255124503183,48.91891891891892,26154EAE8,949746TJ0
